-0.20	0.20	32.5	37.5		0.989	0.000	0.000	0.000	0.000
-0.20	0.20	37.5	42.5		0.988	0.000	0.000	0.000	0.000
-0.20	0.20	42.5	47.5		0.989	0.000	0.000	0.000	0.000
-0.20	0.20	47.5	55.0		0.989	0.000	0.000	0.001	0.001
-0.20	0.20	55.0	80.0		0.988	0.000	0.000	0.000	0.000
-0.20	0.20	80.0	150.0		0.987	0.001	0.001	0.001	0.001
0.20	0.30	3.0	6.5		0.000	0.000	0.035	0.000	0.000
0.20	0.30	6.5	7.5		0.000	0.000	0.031	0.000	0.000
0.20	0.30	7.5	8.5		0.000	0.000	0.017	0.000	0.000
0.20	0.30	8.5	9.5		0.000	0.000	0.013	0.000	0.000
0.20	0.30	9.5	11.0		0.000	0.000	0.005	0.000	0.000
0.20	0.30	11.0	13.5		0.655	0.015	0.014	0.000	0.000
0.20	0.30	13.5	17.5		0.968	0.003	0.003	0.006	0.006
0.20	0.30	17.5	22.5		0.963	0.002	0.002	0.004	0.004
0.20	0.30	22.5	27.5		0.960	0.001	0.001	0.002	0.002
0.20	0.30	27.5	32.5		0.961	0.001	0.001	0.001	0.001
0.20	0.30	32.5	37.5		0.959	0.001	0.001	0.002	0.002
0.20	0.30	37.5	42.5		0.958	0.001	0.001	0.000	0.000
0.20	0.30	42.5	47.5		0.957	0.001	0.001	0.000	0.000
0.20	0.30	47.5	55.0		0.958	0.001	0.001	0.002	0.002
0.20	0.30	55.0	80.0		0.958	0.001	0.001	0.003	0.003
0.20	0.30	80.0	150.0		0.948	0.003	0.003	0.004	0.004
0.30	0.80	3.0	6.5		0.000	0.000	0.004	0.000	0.000
0.30	0.80	6.5	7.5		0.000	0.000	0.004	0.000	0.000
0.30	0.80	7.5	8.5		0.000	0.000	0.002	0.000	0.000
0.30	0.80	8.5	9.5		0.000	0.000	0.002	0.000	0.000
0.30	0.80	9.5	11.0		0.000	0.000	0.001	0.000	0.000
0.30	0.80	11.0	13.5		0.669	0.005	0.005	0.008	0.008
0.30	0.80	13.5	17.5		0.991	0.001	0.001	0.002	0.002
0.30	0.80	17.5	22.5		0.991	0.000	0.000	0.001	0.001
0.30	0.80	22.5	27.5		0.991	0.000	0.000	0.001	0.001
0.30	0.80	27.5	32.5		0.991	0.000	0.000	0.000	0.000
0.30	0.80	32.5	37.5		0.991	0.000	0.000	0.000	0.000
0.30	0.80	37.5	42.5		0.991	0.000	0.000	0.000	0.000
0.30	0.80	42.5	47.5		0.991	0.000	0.000	0.000	0.000
0.30	0.80	47.5	55.0		0.991	0.000	0.000	0.000	0.000
0.30	0.80	55.0	80.0		0.991	0.000	0.000	0.000	0.000
0.30	0.80	80.0	150.0		0.989	0.001	0.001	0.000	0.000
0.80	1.20	3.0	6.5		0.000	0.000	0.002	0.000	0.000
0.80	1.20	6.5	7.5		0.000	0.000	0.002	0.000	0.000
0.80	1.20	7.5	8.5		0.000	0.000	0.002	0.000	0.000
0.80	1.20	8.5	9.5		0.000	0.000	0.001	0.000	0.000
0.80	1.20	9.5	11.0		0.000	0.000	0.001	0.000	0.000
0.80	1.20	11.0	13.5		0.641	0.007	0.007	0.019	0.019
0.80	1.20	13.5	17.5		0.986	0.001	0.001	0.002	0.002
0.80	1.20	17.5	22.5		0.984	0.001	0.001	0.002	0.002
0.80	1.20	22.5	27.5		0.985	0.000	0.000	0.000	0.000
0.80	1.20	27.5	32.5		0.984	0.000	0.000	0.000	0.000
0.80	1.20	32.5	37.5		0.984	0.000	0.000	0.000	0.000
0.80	1.20	37.5	42.5		0.984	0.000	0.000	0.000	0.000
0.80	1.20	42.5	47.5		0.985	0.000	0.000	0.000	0.000
0.80	1.20	47.5	55.0		0.984	0.000	0.000	0.000	0.000
0.80	1.20	55.0	80.0		0.984	0.000	0.000	0.002	0.002
0.80	1.20	80.0	150.0		0.981	0.001	0.001	0.000	0.000
1.20	1.60	3.0	6.5		0.000	0.000	0.001	0.000	0.000
1.20	1.60	6.5	7.5		0.000	0.000	0.002	0.000	0.000
1.20	1.60	7.5	8.5		0.000	0.000	0.001	0.000	0.000
1.20	1.60	8.5	9.5		0.000	0.000	0.001	0.000	0.000
1.20	1.60	9.5	11.0		0.000	0.000	0.001	0.000	0.000
1.20	1.60	11.0	13.5		0.635	0.007	0.007	0.016	0.016
1.20	1.60	13.5	17.5		0.989	0.001	0.001	0.002	0.002
1.20	1.60	17.5	22.5		0.990	0.001	0.001	0.000	0.000
1.20	1.60	22.5	27.5		0.991	0.000	0.000	0.000	0.000
1.20	1.60	27.5	32.5		0.991	0.000	0.000	0.001	0.001
1.20	1.60	32.5	37.5		0.991	0.000	0.000	0.001	0.001
1.20	1.60	37.5	42.5		0.992	0.000	0.000	0.000	0.000
1.20	1.60	42.5	47.5		0.991	0.000	0.000	0.000	0.000
1.20	1.60	47.5	55.0		0.992	0.000	0.000	0.000	0.000
1.20	1.60	55.0	80.0		0.992	0.000	0.000	0.001	0.001
1.20	1.60	80.0	150.0		0.991	0.001	0.001	0.000	0.000
1.60	2.10	3.0	6.5		0.000	0.000	0.001	0.000	0.000
1.60	2.10	6.5	7.5		0.000	0.000	0.001	0.000	0.000
1.60	2.10	7.5	8.5		0.000	0.000	0.001	0.000	0.000
1.60	2.10	8.5	9.5		0.000	0.000	0.001	0.000	0.000
1.60	2.10	9.5	11.0		0.000	0.000	0.001	0.000	0.000
1.60	2.10	11.0	13.5		0.622	0.005	0.005	0.014	0.014
1.60	2.10	13.5	17.5		0.973	0.001	0.001	0.004	0.004
1.60	2.10	17.5	22.5		0.972	0.001	0.001	0.000	0.000
1.60	2.10	22.5	27.5		0.971	0.001	0.001	0.002	0.002
1.60	2.10	27.5	32.5		0.971	0.000	0.000	0.000	0.000
1.60	2.10	32.5	37.5		0.971	0.000	0.000	0.000	0.000
1.60	2.10	37.5	42.5		0.972	0.000	0.000	0.000	0.000
1.60	2.10	42.5	47.5		0.972	0.000	0.000	0.001	0.001
1.60	2.10	47.5	55.0		0.972	0.000	0.000	0.000	0.000
1.60	2.10	55.0	80.0		0.973	0.001	0.001	0.001	0.001
1.60	2.10	80.0	150.0		0.973	0.001	0.001	0.000	0.000
2.10	2.40	3.0	6.5		0.000	0.000	0.001	0.000	0.000
2.10	2.40	6.5	7.5		0.000	0.000	0.002	0.000	0.000
2.10	2.40	7.5	8.5		0.000	0.000	0.002	0.000	0.000
2.10	2.40	8.5	9.5		0.000	0.000	0.002	0.000	0.000
2.10	2.40	9.5	11.0		0.000	0.000	0.001	0.000	0.000
2.10	2.40	11.0	13.5		0.594	0.007	0.007	0.008	0.008
2.10	2.40	13.5	17.5		0.944	0.002	0.002	0.002	0.002
2.10	2.40	17.5	22.5		0.946	0.002	0.002	0.003	0.003
2.10	2.40	22.5	27.5		0.949	0.001	0.001	0.000	0.000
2.10	2.40	27.5	32.5		0.949	0.001	0.001	0.001	0.001
2.10	2.40	32.5	37.5		0.949	0.001	0.001	0.001	0.001
2.10	2.40	37.5	42.5		0.947	0.001	0.001	0.002	0.002
2.10	2.40	42.5	47.5		0.948	0.001	0.001	0.001	0.001
2.10	2.40	47.5	55.0		0.947	0.001	0.001	0.001	0.001
2.10	2.40	55.0	80.0		0.948	0.001	0.001	0.001	0.001
2.10	2.40	80.0	150.0		0.941	0.003	0.003	0.006	0.006
